15770	18063	
70786	85191	
57936	27774	
4632	46489	
62438	71722	
78897	21505	
111666	28999	
102676	7161	
2553	5631	
84793	24797	
114397	58513	
29636	105432	
63972	45014	
82079	90430	
96097	17439	
86578	76408	
33345	119099	
67010	4442	
33012	1621	
70179	100881	
18421	30329	
109723	3768	
55096	19255	
89941	3401	
61552	66336	
54271	113072	
100090	57262	
43264	52091	
75305	109504	
16601	19886	
92654	92866	
19863	101172	
71076	2411	
78386	42416	
36342	95264	
77126	104688	
64046	28406	
101355	62019	
61978	17940	
102003	59809	
47644	98871	
93759	57353	
31119	16080	
89342	26920	
103442	40904	
99011	45237	
63026	12963	
53378	12058	
64824	89218	
56424	85068	
113099	30787	
66388	86203	
70788	51459	
63349	51301	
106189	110595	
57601	115013	
30836	93032	
58319	86122	
30610	104284	
98833	3042	
6866	48723	
13170	44437	
59104	102888	
119688	39213	
32944	1317	
95286	86899	
74088	87329	
115937	92341	
18155	31812	
14477	15907	
36227	57318	
48403	22906	
87338	30870	
114689	84056	
10037	31927	
111886	5741	
86750	28868	
110776	32146	
39020	32115	
54268	20852	
31361	86520	
73777	94825	
108352	30496	
29378	79523	
113177	35038	
82758	92610	
97138	46627	
3966	71043	
78643	8422	
54506	83606	
6638	58947	
52744	39758	
31722	29567	
45738	50162	
64203	80298	
17331	110384	
79455	84829	
78958	53745	
8071	112931	
14474	83912	
94208	4468	
95222	118339	
118221	76189	
18645	24676	
39619	111099	
67230	19882	
54704	102885	
111059	116040	
16361	11818	
9180	80375	
51375	97264	
81216	103	
114813	55675	
102015	113616	
96241	26382	
35470	41896	
57492	49388	
86255	47533	
50120	25655	
100397	110945	
59085	89850	
30833	94422	
63536	36034	
100612	6815	
98384	86182	
52194	23846	
39310	91560	
81527	75932	
97040	42228	
17401	1739	
43122	66821	
57249	111559	
49803	98599	
92039	55555	
18647	36375	
79641	8831	
34950	38278	
47607	49695	
76704	8572	
35374	41751	
42259	69530	
114640	65923	
21467	62200	
88301	103315	
45836	65837	
41648	107492	
116415	98220	
17879	55337	
118295	86731	
103696	30152	
109743	103328	
67309	22785	
52642	74308	
25028	103177	
25142	99385	
68390	105269	
52581	45416	
98042	38418	
42442	66242	
71861	80657	
10021	21193	
108151	24991	
74	78567	
60165	54739	
71980	33212	
19103	119809	
31170	108405	
62142	33067	
12692	44439	
105388	57687	
17892	94492	
77055	71292	
9979	77108	
55475	113366	
63951	45932	
105059	118233	
105294	21612	
23396	41026	
43337	115354	
22527	4232	
38528	6685	
98952	106482	
14534	109564	
52447	26242	
48913	101732	
45891	9551	
86816	65992	
84046	24560	
100681	22499	
40145	111956	
32862	22617	
36556	70191	
2939	103291	
73738	84431	
67439	28842	
98071	8141	
92805	65747	
112415	13470	
73902	27672	
19941	53065	
90188	106383	
22108	14771	
76125	31459	
62758	104918	
35778	87064	
63526	14096	
9579	111981	
82372	35800	
18338	48602	
49980	35339	
2544	77497	
25571	36836	
36975	59713	
70584	90379	
46638	32876	
110883	10308	
16634	92731	
58253	33032	
102223	24528	
3803	116273	
74971	27768	
54216	101390	
4011	66060	
110237	57174	
39221	74028	
89808	52218	
100481	100268	
81463	22163	
37876	81931	
31399	54971	
41786	88670	
105389	24567	
21007	49804	
29864	77010	
52971	9714	
46145	31237	
83784	40551	
75273	104401	
79057	62105	
71277	57327	
57640	44310	
36120	15135	
57812	71975	
40102	10398	
37702	117847	
26944	14003	
5126	75473	
90648	63527	
48255	62759	
78851	3156	
64547	15727	
80110	100566	
60668	520	
73214	96031	
38161	10938	
59080	29287	
68849	118395	
35113	52352	
103774	119182	
33156	107143	
32921	71	
11286	51894	
99079	42857	
75831	3799	
51261	87984	
8112	38611	
52205	80170	
98675	98153	
90284	36671	
85627	101882	
89439	68370	
50689	76224	
2946	118208	
10264	55711	
114772	54598	
82790	105300	
24739	59967	
17855	61898	
53871	12106	
18207	53515	
15422	92618	
106756	69715	
507	110983	
20646	29057	
3020	48369	
82068	64039	
39279	8133	
93100	84672	
41679	107209	
41463	10433	
28457	51953	
93983	24840	
37653	53668	
21133	19697	
78964	49304	
74595	85960	
83317	78681	
89491	52056	
27459	97513	
33050	82146	
89871	14594	
45469	118185	
73461	88695	
40734	77802	
22477	62712	
100059	84522	
721	32244	
22403	106599	
82406	38937	
44246	88688	
25737	103351	
16728	55377	
80791	49858	
70129	11174	
22585	38198	
118116	16720	
50730	15765	
71430	104102	
86988	94890	
23555	2352	
70836	27288	
92573	91200	
26676	94119	
45302	92424	
108483	21676	
43915	12322	
118027	82897	
83690	92184	
70057	5746	
1152	4431	
119761	15831	
37392	78032	
110223	29966	
117120	31412	
62504	115941	
10126	83372	
87775	32257	
39199	106411	
76499	80990	
83640	44656	
59525	86116	
25926	59571	
87224	95266	
105751	48043	
93809	109417	
83051	52026	
23966	51080	
48357	50294	
90579	17247	
8476	11285	
11823	39266	
7247	74484	
16541	58604	
58741	113156	
102263	82365	
22065	17554	
72388	68690	
71524	22001	
107874	35360	
69277	78213	
81151	57260	
82987	104815	
24001	43658	
119572	60880	
105542	12400	
43806	66748	
2693	93109	
20234	94909	
22739	23660	
56352	65921	
66306	27863	
27878	73441	
34660	26826	
101610	89870	
63341	110622	
34943	44698	
113398	98638	
31812	20192	
77598	31921	
99615	74898	
103499	91348	
77833	28893	
16654	105587	
33475	79291	
74853	46164	
43495	20885	
79258	108353	
83545	88978	
70600	32800	
100508	29760	
38973	10096	
82241	79902	
73403	109730	
57274	88579	
18713	61202	
44108	81327	
105223	72544	
20963	32621	
89455	89967	
117631	115361	
21814	22842	
73164	16627	
57889	48014	
92560	24472	
39765	110056	
6974	47354	
102710	29291	
93607	61124	
57649	8510	
106832	64331	
117014	47616	
8926	9628	
43741	89385	
106414	36318	
54474	24638	
38977	116068	
95082	102704	
47509	105234	
105213	24594	
111823	68584	
70062	22773	
98451	43184	
25149	96994	
42422	72064	
76477	98356	
35659	21485	
84985	52047	
80858	68876	
73330	6913	
99887	60134	
96772	111219	
17870	58807	
20583	44683	
8964	42659	
45584	48866	
8728	54710	
16247	27805	
43361	108694	
81012	74794	
46705	109768	
42499	78745	
77999	52507	
16358	62356	
85763	73140	
23914	46269	
88042	4407	
95553	81954	
87593	53584	
108110	109343	
5533	53147	
9216	54161	
103153	101686	
22037	3506	
17578	59040	
15488	31382	
64796	105870	
105254	86337	
61952	86474	
77825	54819	
97821	51272	
11751	86129	
114914	41287	
68069	61728	
49622	3808	
77765	52160	
115942	13039	
11824	114164	
99421	79003	
7660	31882	
56243	100675	
15621	98619	
43900	58694	
48650	83008	
14913	84847	
62767	21902	
88044	61052	
119312	77297	
113500	33801	
67605	28289	
83737	81438	
23728	58178	
48929	97554	
81795	119966	
83169	56346	
82783	8439	
7871	55666	
10344	87788	
5332	105190	
111124	45354	
79607	33021	
105682	119404	
46708	84227	
45895	10640	
52572	8114	
84531	81687	
56438	85692	
78962	105401	
87955	72504	
18847	10659	
66560	83046	
110419	101838	
25684	8096	
58955	102205	
33448	48992	
46568	2899	
79014	83944	
399	63438	
99514	114834	
85552	81956	
65958	85940	
48740	90168	
62322	74223	
17008	44153	
53568	70869	
45735	106968	
67326	111860	
90667	88420	
119316	22723	
44925	119400	
73513	74127	
46482	39396	
38986	61386	
90370	48540	
90481	68160	
55166	66501	
35277	14328	
92944	19754	
45774	47062	
65772	43229	
25919	114768	
92511	30904	
66380	63819	
95012	17998	
28133	95121	
14421	70132	
50619	63921	
59199	110629	
105384	43636	
114382	114326	
66987	24183	
63655	50519	
83920	40426	
40405	30115	
87470	36771	
113242	5892	
90634	118816	
77927	105317	
103258	62295	
2664	34166	
111779	95676	
75190	101558	
27587	113423	
51440	34784	
100555	72798	
4644	16244	
109764	12958	
29862	69984	
87507	119266	
64771	66315	
14071	15094	
73232	42879	
57454	97435	
103259	3440	
119031	2078	
77571	27501	
74739	60631	
79716	119202	
18725	107643	
47530	45255	
117080	68447	
20167	68457	
59680	3402	
86335	58323	
61496	70581	
96224	64153	
30923	35553	
91280	109248	
90958	16341	
13694	90957	
96266	58547	
32827	74089	
93047	77366	
118817	48429	
21124	62795	
50929	41488	
79604	29192	
43963	44010	
41506	85133	
52342	18916	
89445	52982	
82927	70207	
63054	62650	
95134	46397	
85710	36259	
48149	87664	
13301	10602	
103570	40797	
3605	68526	
75507	81739	
95493	42193	
40329	110830	
65793	13935	
113221	89579	
34479	25660	
65166	112264	
71612	97657	
35381	61362	
71397	85459	
101184	35049	
47826	52376	
117667	50444	
111516	44054	
28237	95676	
109424	48914	
46237	36848	
84171	113762	
29173	28053	
23973	31400	
59623	99359	
39018	28075	
30413	112433	
84067	22099	
1909	69541	
113588	67137	
47928	31288	
27902	67593	
90412	16981	
98980	48205	
35951	7868	
58859	33335	
33380	54543	
71931	25298	
43002	70585	
62210	1542	
5287	71420	
90872	67438	
43701	116629	
111741	76631	
77107	95501	
72926	32280	
112780	112863	
56182	6665	
119540	4865	
83121	12961	
32702	11281	
49836	28272	
86858	32861	
98552	19317	
14812	116815	
108670	116189	
59913	17651	
78716	53209	
89483	82279	
90221	32986	
115891	62430	
95431	1132	
112253	84880	
39902	51436	
32255	64130	
21542	79271	
62716	83309	
79125	48977	
4309	99278	
90407	31199	
74719	45641	
63291	107905	
58960	16187	
107291	94015	
45970	6299	
30553	92719	
44154	53067	
33300	83537	
101970	112257	
55706	31559	
107154	88716	
104	108212	
117806	89222	
10956	89455	
116745	77205	
25707	59748	
91975	44381	
863	96199	
113856	21062	
49528	6582	
3408	117413	
56420	30507	
115019	33929	
112809	99610	
99918	26020	
51534	34413	
109104	85141	
72794	114330	
83672	14158	
25396	103389	
50856	19815	
53353	51863	
98711	76286	
3532	14787	
108765	54344	
55032	6993	
73863	70521	
102577	22817	
92650	81164	
92265	29341	
35060	41775	
56158	45107	
57950	32783	
41568	13998	
41469	39035	
100529	57968	
118840	54391	
19909	86798	
75092	12768	
55656	30664	
67627	46454	
4031	6243	
5436	96011	
45542	89445	
87067	111879	
4409	119853	
80969	50390	
45614	100140	
25566	106798	
81632	34372	
69987	5952	
103462	96763	
66492	104954	
30178	20187	
30658	70519	
84438	9770	
60335	95300	
52144	55297	
66099	93008	
55654	38796	
3811	73327	
25212	61469	
73041	15179	
77283	78573	
8630	49000	
48443	77359	
21196	25617	
38905	19154	
16121	63652	
88740	42132	
18149	48055	
15609	25278	
52012	53478	
109679	92544	
102767	106491	
3157	80489	
8261	12024	
43479	39682	
67087	6851	
26143	94024	
91498	86894	
95704	31493	
101949	19683	
84557	17994	
561	36649	
58608	109515	
3392	56213	
69495	43415	
11431	79951	
59169	8178	
106485	112128	
45655	47121	
26566	77333	
84141	1457	
32329	46835	
76103	58644	
12092	66103	
35161	98105	
99816	35142	
53687	15530	
13500	42730	
110613	38617	
62531	53875	
1097	60642	
6964	89066	
80044	69193	
10387	65936	
83479	6760	
15675	83299	
91900	9537	
24589	115391	
117218	36146	
36341	35746	
44094	4806	
92374	35016	
75691	41320	
94546	100725	
5831	77234	
75127	35473	
2729	76579	
56841	82157	
13570	99311	
70120	98468	
68431	9201	
108382	113180	
39736	65340	
19783	97708	
42184	1615	
69021	8023	
70218	30118	
110879	119415	
105852	30125	
58142	97653	
115187	4880	
27748	70005	
3531	57389	
119553	7438	
18696	83371	
17907	13558	
82510	75300	
87473	24509	
18809	100734	
98452	34864	
15130	6039	
52067	35422	
48399	51998	
95865	73335	
52798	117183	
118741	29776	
3693	20982	
20542	96386	
22849	9925	
81937	6579	
69138	57536	
78633	48300	
77223	31110	
36841	425	
54611	30346	
110248	78832	
89323	42319	
36346	43481	
72802	16050	
31575	113644	
24516	99425	
79275	111399	
51851	87402	
76730	31262	
84001	27374	
59565	76669	
85811	19636	
3580	64362	
1006	29209	
38650	33349	
8602	81317	
47096	118801	
82255	44602	
119191	88428	
86423	113766	
75566	63418	
70242	97943	
70739	62496	
92960	430	
102154	5804	
22335	91692	
72968	11218	
55297	69193	
35298	16082	
3256	43555	
77847	47989	
82273	8467	
79286	111413	
116507	68124	
94254	9468	
5890	90621	
70576	109381	
38637	106086	
104322	59039	
62848	42567	
117091	17552	
41582	66179	
62743	104598	
36238	57155	
16334	54601	
40409	4520	
81077	30812	
18878	76248	
112856	60482	
5218	100922	
67506	35565	
59319	69372	
38355	37105	
28920	117841	
119788	40583	
101950	50361	
112826	88046	
33026	49208	
61965	107564	
6192	90920	
63796	42291	
47524	28650	
86279	107550	
72195	66168	
111825	46234	
31289	20438	
86744	59490	
119434	88487	
30345	96610	
9239	105372	
10053	116925	
91568	58375	
85890	28202	
101072	5390	
111007	98937	
68985	83514	
82377	1332	
35309	74159	
74115	74464	
40054	39829	
24035	102131	
43894	39123	
70015	75279	
50370	58568	
188	6111	
60492	105664	
15653	71528	
101110	68015	
55016	77163	
117897	67777	
19169	40894	
110783	101311	
30832	51017	
29242	64538	
30342	88025	
55960	39320	
29119	94500	
21534	96792	
55017	64602	
112017	12291	
16164	21220	
85411	53585	
50529	77563	
9162	108213	
81420	109160	
47277	7783	
22086	33684	
23800	118988	
67147	112075	
91536	56963	
80371	71057	
83808	37454	
23380	29345	
71056	41371	
80836	90238	
92759	11375	
27580	79160	
107303	61422	
3480	45502	
90631	7049	
97467	35418	
75071	43140	
95567	85389	
54572	102306	
42	68871	
111475	86640	
20876	8451	
106130	44140	
86405	87805	
29522	34768	
104435	71761	
33497	83646	
64937	49841	
49436	19593	
25772	84227	
90417	97501	
111959	37973	
84866	58701	
27806	39038	
51550	104631	
2991	402	
70313	44502	
30388	96897	
7732	22180	
103157	64396	
9959	76138	
45467	95717	
2075	104229	
335	114659	
22468	116118	
34433	91935	
103819	25319	
94469	33134	
104506	41717	
46167	101818	
53969	7678	
33791	95423	
74742	20521	
10640	11680	
79624	42284	
112138	6755	
51796	115997	
38303	119248	
112032	62681	
82835	39905	
81509	45835	
73276	57382	
102619	15962	
99689	39416	
31148	41329	
114207	59351	
37770	47276	
112959	106467	
104412	25116	
50371	21939	
31763	57463	
95847	59990	
105180	78367	
111396	28644	
5614	101133	
57111	75839	
90498	3034	
96705	49963	
48163	93738	
72039	111944	
15707	110645	
3290	6888	
54797	119539	
8913	114769	
32417	44900	
80818	40016	
9241	9593	
27951	86520	
21827	60066	
39181	85878	
59335	18357	
94272	1234	
28704	14071	
30579	54788	
45991	9419	
69092	43248	
19211	9588	
7659	11968	
103709	63625	
6234	39005	
45960	109300	
68480	74122	
11742	35366	
71816	94301	
108813	114395	
94143	97370	
75568	112261	
83955	48045	
99266	71512	
45046	85636	
40301	98161	
8898	45127	
28544	90340	
30582	61173	
34176	8544	
117183	94940	
45397	7873	
116050	87925	
54693	80754	
61269	409	
45246	55613	
15069	65188	
82093	4529	
22482	7909	
86892	59183	
9967	33854	
69815	85905	
116006	80543	
55039	96246	
33953	87513	
99000	5614	
63586	35233	
116173	18367	
93323	103332	
17332	72978	
67322	32193	
27419	25917	
68044	62376	
43201	14638	
84301	110434	
46064	114882	
96904	85386	
84317	47861	
34700	97867	
30625	98829	
16514	70602	
48614	21865	
34753	11955	
56545	5328	
92076	90573	
50169	47003	
103785	14951	
36047	18352	
56121	24178	
83310	92840	
71929	46505	
25553	31698	
15668	99946	
39627	65297	
45347	32168	
102679	45920	
5506	88954	
37820	11254	
46863	12427	
54876	10437	
110498	119092	
55834	109084	
73700	67175	
17446	100524	
45997	45570	
92647	65127	
30846	75139	
56387	70980	
58583	12763	
49998	7071	
54007	65499	
8716	70654	
98094	48459	
87973	34223	
34400	50394	
108388	106637	
8536	92399	
67243	14753	
39814	82526	
26167	81060	
19095	118006	
30156	27106	
113327	27447	
103421	19067	
58182	35360	
24090	32132	
105500	24551	
25078	50890	
108186	7234	
42131	107382	
53383	53666	
82221	56844	
51107	60928	
103328	18702	
57059	9808	
67510	42941	
85770	83281	
58641	117439	
16289	95302	
61937	37980	
107283	64319	
77219	31330	
57575	108432	
21767	112745	
24602	73443	
67452	37297	
119786	80810	
36967	95447	
15596	119083	
68807	70737	
73409	25110	
41051	28508	
94105	11754	
75873	19303	
30326	48980	
2506	114771	
4794	50589	
108767	100587	
32090	22388	
43774	92546	
88626	56979	
46787	57064	
65651	91471	
61122	91656	
25335	17729	
44464	61729	
99573	39821	
39393	60575	
85520	31756	
683	55317	
6666	107418	
74538	50074	
91990	22589	
107037	50941	
43594	88432	
26030	106597	
60787	113356	
102479	116618	
13507	100690	
67840	117578	
116069	71255	
58925	3561	
23793	105740	
6387	96040	
96059	7529	
38275	112512	
78598	104310	
96479	98299	
90518	26806	
104002	54576	
40739	688	
110941	2329	
118121	34779	
31099	39954	
75484	75493	
67077	24049	
22265	58592	
47586	100540	
26552	39817	
48438	18507	
53150	71159	
26892	14267	
116399	78237	
40142	20300	
113472	74940	
37105	53272	
70569	50536	
14190	103089	
85209	21236	
115114	68373	
100037	54012	
111735	7184	
21817	8656	
103923	59503	
72079	64824	
43342	112284	
59196	51113	
61674	39323	
111623	68354	
23643	19744	
50454	88067	
15437	46538	
48097	115659	
19589	83648	
41735	73803	
77120	97063	
3021	24695	
45629	97959	
24539	115844	
104533	86264	
85901	31966	
48495	32859	
20339	20992	
51123	11604	
94170	12969	
66186	80605	
103871	54076	
101721	119950	
16462	101191	
14427	12727	
50581	100064	
55770	3728	
89930	117548	
108490	111816	
101749	109817	
116098	112185	
20603	11659	
106456	7357	
40969	61428	
85335	83226	
111513	732	
106784	114712	
68580	88865	
57818	94388	
15140	70743	
64343	117549	
95685	108784	
113285	59067	
9191	10231	
57293	65631	
118546	18935	
18699	24790	
98743	504	
62699	96679	
65823	59561	
68444	9692	
6643	54873	
28596	118669	
90151	78751	
64928	58007	
86403	19738	
37062	10668	
103119	101971	
32825	83780	
93978	46143	
114968	20274	
5607	60640	
56579	63185	
113973	38026	
17019	38813	
84163	9110	
18334	24667	
26436	62363	
78590	29114	
83292	64576	
102588	101661	
34100	85885	
57401	59111	
87341	20300	
92336	64149	
91685	7104	
19779	11559	
58393	30527	
118448	48808	
27556	119006	
25122	72348	
33318	113303	
94116	61510	
72832	111337	
240	70547	
42299	11085	
89446	43110	
25224	65552	
88600	55681	
85346	25361	
24130	64908	
18576	51993	
55575	6086	
34758	84754	
68086	47749	
20459	111462	
52155	24555	
58422	52213	
82418	1127	
112753	110642	
22695	33701	
90400	84891	
94873	14931	
102843	95507	
3277	40913	
48790	80733	
14974	98101	
65186	57527	
12337	24184	
46668	25681	
62503	83840	
62147	87144	
57708	97994	
116759	52036	
99277	90867	
93053	115338	
13607	117348	
97647	90431	
42137	33432	
71408	98202	
113691	47628	
87469	43395	
54248	49730	
639	108654	
108119	109873	
44813	59855	
50696	16972	
61711	91449	
110393	45485	
52589	89367	
5496	107486	
74565	22789	
46003	48196	
24908	82316	
61867	68905	
28428	112632	
101895	46180	
84939	83224	
27781	106343	
91468	23570	
10571	66597	
91567	2016	
21724	43742	
30515	51115	
66982	49288	
36124	10242	
89976	110364	
31535	1719	
105744	35962	
58011	103382	
2642	84537	
42546	80899	
28053	28239	
85844	82543	
62616	95065	
74796	5878	
91090	117897	
13972	95001	
16231	48233	
2772	83475	
75958	35536	
58184	118426	
35151	18208	
15647	97459	
55106	11512	
76799	56562	
66323	61629	
31814	35533	
73737	96576	
63004	79397	
66956	6788	
49136	46000	
9359	98913	
107085	86446	
64355	52246	
4421	28974	
32759	11797	
105586	62595	
56478	11768	
24015	63373	
108020	84574	
12147	113584	
21865	74542	
7276	71463	
51371	49271	
43636	6641	
44020	117496	
10067	4713	
42605	63227	
77520	117299	
13565	16348	
35029	18386	
112435	62311	
39646	66007	
50188	100063	
23005	82612	
86945	27163	
12526	10543	
72240	14668	
115122	31218	
116869	43161	
20554	20735	
49540	39339	
52402	23168	
8790	80709	
37623	10364	
1454	32842	
67031	4582	
53623	95266	
73395	66384	
114716	8056	
116851	5053	
14451	106843	
21494	49235	
14343	59844	
31668	49455	
30208	16183	
25139	51603	
69361	9154	
68450	49658	
101438	14882	
56534	49037	
67944	42053	
6942	34798	
44087	111019	
18437	36337	
2818	1765	
57891	7402	
115230	78592	
21856	92833	
45345	12283	
26951	62370	
30482	101235	
96706	26673	
103791	40224	
23992	101339	
19609	25016	
91583	66536	
52704	28977	
89728	53613	
103	118884	
39398	64702	
100596	97741	
71746	38656	
87702	23087	
39487	67420	
63347	12180	
82045	50703	
111853	43890	
35404	38750	
44913	82473	
11846	58663	
24988	119785	
57801	56915	
8649	23601	
42319	86696	
17339	76274	
9964	21243	
68836	86866	
89316	47554	
65808	116492	
53799	65800	
111729	44852	
10474	12601	
13255	80856	
55011	37725	
110060	61699	
28769	77794	
43897	102299	
94853	79825	
116185	73834	
45601	88931	
91240	83705	
43499	99885	
24135	39064	
96669	4342	
2047	62523	
38317	23273	
111502	105983	
114660	93285	
53907	39690	
26910	2418	
71507	114255	
2781	60815	
28646	22769	
45833	73703	
54593	9471	
18952	31330	
77664	97502	
16566	83799	
110800	74244	
28161	80542	
46294	103072	
29540	107331	
49024	83160	
64766	35608	
40006	92650	
53134	54498	
9755	28084	
20302	53107	
116502	782	
24297	2840	
8760	69589	
74329	37736	
53849	7427	
110689	89021	
52660	116154	
108260	62911	
43979	105696	
74977	115675	
29816	73891	
101644	34707	
108178	30045	
55881	41712	
11960	93651	
