54283	16812	
4334	7622	
58207	72041	
92842	95486	
110398	57323	
85539	38851	
97670	58520	
1905	54684	
119421	111716	
12378	56073	
77435	9840	
21124	49973	
28278	118028	
95060	57800	
79272	98653	
5479	79001	
75167	88282	
117931	44929	
100001	106416	
104028	103754	
39353	19270	
101271	35207	
90274	10203	
41308	116157	
53519	77706	
48421	113599	
25749	43248	
64541	3479	
89206	8420	
79167	56096	
46411	18597	
119308	7217	
26957	117650	
2216	46260	
38528	54482	
69970	34260	
29244	40467	
4478	18708	
61593	26672	
29969	95997	
104310	38252	
93304	65264	
2726	36571	
97062	66585	
29112	43360	
99560	37252	
22754	83089	
64294	66185	
105993	44855	
38648	33059	
92400	23345	
79202	27999	
97978	61304	
93870	30512	
107741	24700	
17829	13343	
57190	76014	
40873	34719	
60258	94231	
1010	44223	
119856	5029	
113251	12920	
81505	112390	
17608	103974	
3337	13997	
65199	24468	
104997	68338	
9248	99632	
64360	37654	
108025	119389	
22564	44900	
94699	89447	
59282	37490	
41419	79058	
2174	84743	
47189	39819	
36114	92503	
8644	99072	
35324	75497	
77575	1483	
59775	77017	
33440	61449	
10003	72698	
12254	13385	
100730	111443	
75445	18337	
72865	16330	
45431	53274	
28526	37599	
30897	95947	
51692	84751	
42340	52227	
1489	60057	
118239	96992	
73000	113116	
22006	113148	
76959	69087	
8929	25223	
63599	13035	
116019	14576	
119011	46611	
110708	47421	
52168	102484	
105310	29115	
58864	72279	
12465	39759	
109282	97875	
77491	22826	
10017	847	
100807	62363	
94743	5637	
95913	40574	
90399	77666	
27524	24530	
10540	10794	
115184	67753	
33881	32441	
83723	49976	
52941	53988	
22643	108046	
94410	44862	
39453	31778	
723	55863	
44693	1925	
75576	30622	
102418	87670	
84159	46150	
108277	88212	
2097	61511	
542	13550	
64318	100316	
14315	70454	
92173	2986	
35086	100309	
70052	77280	
61578	35992	
54449	100473	
107146	70343	
93683	36574	
23710	8982	
91272	34921	
79763	116213	
25875	41989	
30765	70082	
11401	41457	
17603	87710	
32025	30307	
66552	75357	
61302	18569	
2897	106647	
86338	109994	
57656	109148	
49048	105004	
62220	64260	
6518	25902	
37091	12131	
54981	40085	
27613	74844	
63623	95781	
101990	5837	
21980	99397	
76423	90280	
13297	80037	
94953	22625	
134	112443	
13672	80195	
43993	110440	
9808	47902	
56564	28602	
17463	58715	
5456	60298	
60727	81520	
75685	98566	
103302	23854	
47631	49737	
84531	62455	
43230	50790	
25022	45774	
69498	3396	
13205	116999	
92529	24931	
106599	8477	
10783	106621	
52519	96354	
66233	15495	
53215	71889	
3062	94998	
115374	109247	
47834	45215	
109792	83824	
45984	3927	
63976	47046	
44291	27257	
87100	82388	
103209	38758	
14413	67793	
78061	20966	
89186	23849	
42887	73804	
47952	31149	
115354	111032	
31256	69353	
30618	110967	
57437	26774	
102872	102725	
28480	84902	
49068	39538	
44250	50813	
13310	74465	
3477	75840	
35377	50221	
17383	111877	
43372	49575	
71661	30890	
35397	26235	
118240	119553	
20748	82353	
44726	83881	
17202	38607	
76119	72440	
106901	23195	
52474	69524	
114217	52605	
99548	353	
43908	71043	
62237	91284	
87237	98303	
50167	95911	
28962	114187	
118299	36261	
36750	93741	
85162	23205	
88323	118165	
2124	18451	
20913	43715	
27953	87529	
71685	87714	
84862	59914	
90846	53507	
116597	74184	
55491	39399	
113942	28955	
87551	47440	
105081	94853	
82870	91970	
108254	85268	
117894	35266	
7578	73394	
54729	87344	
114540	32203	
30199	1470	
113262	97046	
26025	49164	
50471	80195	
117304	53090	
88381	1984	
70468	39241	
101320	114919	
79824	83270	
82177	19783	
116811	8308	
64345	76941	
11306	79677	
82638	77424	
1204	114680	
87476	43279	
93714	89034	
106372	61992	
68492	104724	
108488	84399	
91597	106237	
5405	87914	
48789	26158	
73051	40984	
28654	83970	
33884	36846	
15942	13849	
115307	80124	
83118	44556	
119627	115823	
6190	64763	
118561	71215	
27714	117121	
77375	105833	
34934	26569	
98125	82087	
91801	65530	
61462	69530	
86433	113550	
24300	49594	
73627	55232	
93945	39172	
71756	14116	
63524	58722	
20201	101904	
1052	34217	
21744	108856	
65156	74812	
3810	57688	
91387	86733	
29533	52298	
37703	112772	
90905	33335	
91741	42808	
104831	47018	
88975	73498	
19425	94656	
83090	109105	
71258	21692	
11243	16639	
71875	58807	
7350	24835	
17359	54580	
3027	26392	
39108	75666	
30510	41915	
117975	69530	
28648	38441	
22114	84664	
15271	108775	
44292	37831	
75959	84891	
115349	38277	
54811	5784	
33988	106214	
52724	83255	
51024	57028	
75085	116512	
110815	76531	
51649	45608	
2558	59827	
24329	85461	
87734	60799	
53862	27388	
106951	6210	
86759	61515	
54788	45161	
80536	59491	
102026	83987	
103303	43165	
45918	35621	
30708	102830	
59043	70075	
25492	115109	
22324	52025	
10306	53777	
18276	30079	
11971	87871	
31119	7867	
106804	45856	
67416	105426	
15882	68691	
33940	106982	
45269	17493	
108143	110859	
114662	16892	
25855	78813	
38216	49808	
63072	18304	
110325	81122	
56777	57290	
63285	44361	
104123	23054	
33950	36151	
71186	44486	
20089	10295	
22846	105692	
57925	47557	
27211	83413	
35157	107913	
85019	34267	
5012	63986	
54710	2405	
39529	60971	
105656	81861	
83317	27965	
81961	2957	
21881	56449	
30698	64927	
91413	83456	
26442	106192	
72491	116329	
47288	13049	
19746	4910	
76307	43162	
40263	112059	
89182	115562	
11213	8275	
114639	83391	
65013	72649	
92166	72150	
8009	6425	
2011	60480	
88386	68513	
85712	103402	
77705	72767	
8933	36231	
35483	82056	
47563	39900	
37189	12385	
68912	3815	
14351	53950	
88121	97197	
54325	86581	
26062	109023	
17808	89790	
42600	2260	
8329	29476	
3158	19634	
111100	36721	
38690	117790	
102728	82345	
86877	13931	
46375	110842	
46585	57361	
10804	11558	
67506	15185	
118438	26866	
110743	71279	
107434	44214	
53689	115038	
8285	92245	
57391	70970	
71523	82247	
32130	79791	
94119	41362	
22268	107191	
29359	82648	
83592	105280	
14938	42249	
49670	118059	
70137	106232	
18734	97137	
78600	51915	
31774	39328	
58504	113805	
6465	49027	
3002	34654	
8222	19040	
8249	92426	
99834	53595	
81652	14006	
37995	100600	
45128	53558	
21371	1086	
104118	13564	
102709	31607	
105350	65068	
92495	33363	
16887	92555	
17331	7788	
1761	15317	
104492	24484	
41321	2477	
74602	76138	
31265	5807	
107377	94684	
69434	13665	
89572	65862	
56678	40905	
35946	113417	
79630	72152	
66043	7895	
44653	4676	
109129	63835	
67272	57971	
11469	97013	
12938	90067	
108460	35107	
2239	116102	
82182	29691	
23277	64763	
92252	12437	
101643	34712	
45083	112453	
46815	49363	
18953	99013	
22455	88288	
43659	12658	
111875	102085	
92176	58349	
109261	100809	
98782	86434	
45079	13258	
20151	78053	
84624	17582	
93671	116856	
2354	36338	
111853	33897	
21307	51550	
69508	34520	
64197	89049	
33485	79383	
24004	6233	
14490	86826	
23132	26802	
9305	112685	
112093	12752	
66011	13461	
32604	40384	
73152	51342	
112232	90497	
17412	48772	
58199	109914	
102334	7198	
18807	12690	
12068	80942	
60831	42536	
69345	84938	
86533	116316	
23011	64780	
54353	25303	
39743	85258	
119500	823	
1458	21485	
112439	27387	
47363	9776	
68728	57992	
71172	118775	
55343	38870	
72759	79049	
78184	10682	
77516	16172	
7849	16080	
94344	112284	
37482	91268	
10114	89319	
116068	20029	
17480	20968	
64002	43943	
29534	74398	
110964	69532	
52966	52584	
72099	110383	
58075	98015	
91007	48788	
98679	105488	
80947	20655	
89589	38292	
96698	56567	
109041	33038	
68747	16775	
111659	65409	
28464	3841	
84522	24971	
1781	22239	
36797	23746	
62715	68184	
34716	115882	
106028	8491	
119150	58128	
70088	1162	
61092	100293	
29662	16486	
105282	47802	
113879	19283	
59006	20533	
114157	45273	
54017	109358	
11577	85270	
25290	24584	
66409	24211	
52082	54255	
54160	63969	
78026	101322	
57111	77103	
65696	113117	
2321	111276	
108833	46911	
13805	63443	
48216	2482	
70148	107608	
63828	22692	
20178	22189	
48232	30721	
103362	41585	
81036	83315	
76130	89142	
116385	100727	
92086	12653	
71442	21853	
30312	86000	
3798	24284	
87005	78956	
23058	36687	
6498	60713	
62362	59472	
94597	112184	
59672	35888	
9216	47160	
118213	108560	
11985	12548	
57685	16351	
52517	9596	
103344	2672	
110258	46703	
8474	88758	
82724	7138	
30707	1311	
62895	67904	
34714	8075	
107715	21277	
5805	36072	
32990	10408	
6892	29740	
50235	73517	
66172	14509	
9704	62597	
92167	118048	
23797	72987	
70784	37612	
16776	8219	
5380	55146	
110286	48056	
21148	62844	
106956	38938	
18975	25095	
8723	66915	
821	80142	
23250	60765	
62518	53868	
17029	14786	
57136	50030	
53836	91495	
110280	95818	
3862	54725	
81143	448	
91132	45605	
103926	88652	
14698	5096	
70901	7685	
118392	33584	
8196	51222	
66647	4079	
80213	55702	
95078	72074	
34136	20997	
15588	96489	
91526	105189	
87296	2589	
117498	17778	
103373	41263	
25657	65152	
112913	96193	
91858	111409	
12348	23907	
70305	65615	
42230	36981	
96173	95244	
32849	15028	
57393	10707	
15774	29347	
31480	17546	
70043	42390	
9633	551	
49994	1438	
10370	19500	
52765	75788	
44713	14272	
112909	58148	
119166	18412	
34377	97760	
29636	49646	
61964	93021	
108350	99965	
71559	6182	
78126	18267	
40318	87260	
79289	61520	
108655	76990	
2406	103432	
84396	39195	
13701	79115	
57354	19089	
2924	21716	
63026	51840	
81245	79505	
86868	35025	
3459	64246	
79036	93405	
41563	28158	
43261	38907	
28720	5568	
111177	105769	
73406	82218	
104610	9621	
39416	61852	
62635	106377	
52773	86115	
115288	54962	
76709	116048	
116037	119691	
48786	26933	
11362	117291	
83202	24187	
97611	51495	
11368	73251	
38197	39397	
69530	101527	
115204	7806	
18157	60204	
55226	98447	
75964	27191	
93451	100573	
64072	54729	
114892	112674	
14713	44360	
13193	40888	
68099	86635	
89013	11937	
36004	23825	
34556	10225	
56447	25589	
12888	50320	
114164	8371	
108304	21417	
7211	72187	
28895	111957	
96557	63375	
104393	113873	
52880	38505	
82902	96268	
23951	16132	
108219	91923	
84167	34259	
40872	44493	
22412	56341	
63853	107746	
93862	29440	
93194	11064	
82923	99354	
108817	51093	
73466	55719	
60922	26152	
36561	41277	
4803	66147	
32204	109235	
49090	42689	
109051	115832	
41545	29605	
39774	6719	
31028	107427	
85504	97624	
86481	49943	
28333	59930	
2093	11763	
91664	102973	
89015	5527	
69678	10628	
94483	15001	
1273	99031	
6206	101988	
75282	80687	
68505	1084	
23582	107626	
59860	80607	
85380	30590	
15608	86663	
33088	37706	
65360	112269	
55015	91400	
107701	51367	
40247	3167	
7413	21778	
21722	62741	
52896	97803	
55224	57442	
113966	17526	
2165	113247	
110608	30178	
56270	77853	
42706	56548	
34379	94291	
95081	58656	
14754	303	
82719	100838	
56936	105101	
118104	35704	
7732	5957	
86143	43242	
52818	26271	
46162	99042	
76129	8162	
50056	49599	
110602	29578	
25115	4054	
83549	54679	
39093	62680	
649	75714	
90939	39567	
19000	67787	
11568	68423	
108933	73005	
93960	1801	
72283	58291	
36042	94211	
299	78756	
37728	108099	
777	15450	
88062	105442	
93540	44081	
114541	10621	
73056	19738	
11443	77215	
106706	96783	
100961	3963	
98519	16737	
74489	30228	
109777	100973	
5561	114879	
2688	114989	
71048	112000	
46904	34346	
98364	63314	
17924	15823	
40326	112835	
21400	100634	
74811	37179	
85739	22059	
112447	86429	
91897	78207	
116304	33477	
104211	97142	
83692	103858	
106209	22032	
41440	34429	
46710	51702	
50351	42375	
72334	51829	
87259	53426	
13415	28357	
26323	105222	
7032	15111	
20216	106931	
27730	16462	
105869	117494	
46226	119893	
71036	60948	
109760	116558	
118655	102339	
3528	119962	
57905	118376	
85395	114900	
53362	8891	
8384	82887	
7408	110791	
53252	10176	
51417	107278	
77211	59007	
32794	70026	
28137	7879	
33234	56269	
47858	81557	
106200	57226	
46706	98733	
8549	71212	
69723	8399	
56480	61860	
106217	101641	
64325	50944	
45155	96870	
111856	118071	
104432	44484	
28492	118977	
57746	20547	
101587	89059	
6468	87449	
100672	10120	
89772	50755	
40921	31563	
88317	21910	
56018	9746	
44397	102132	
45792	10452	
89357	87194	
9756	41274	
26378	16725	
98831	3299	
44414	10004	
82784	63874	
94324	99609	
88087	106403	
7863	79946	
11661	73803	
84693	18532	
32498	5628	
54773	58639	
27515	45271	
34066	58380	
37030	57052	
49171	71626	
36331	48525	
15817	107800	
50433	15602	
90372	23093	
48777	112245	
99538	40132	
34267	27885	
98901	79324	
109100	76728	
35648	75067	
21785	73920	
116334	69978	
35794	71521	
66591	61211	
89126	5921	
27023	61407	
79974	101021	
114549	81460	
5625	41989	
66133	110315	
71932	95614	
13890	23624	
13267	102758	
34868	75731	
46801	49780	
73729	100236	
54848	23100	
37820	117563	
67341	87506	
21287	21477	
18451	14983	
72021	51867	
42434	82895	
31201	44268	
15019	23043	
110660	42746	
49900	59905	
94871	29226	
49843	110961	
51110	92277	
77027	36077	
43356	15323	
77844	84594	
40888	1823	
36752	21694	
5167	9186	
3505	53113	
84675	81074	
96965	88481	
41988	40909	
118733	67879	
102630	25740	
58914	30822	
53101	99822	
66675	80449	
82436	78525	
74281	12951	
25006	65759	
31019	117285	
74324	76476	
63293	102137	
61052	48198	
50627	59087	
100634	116969	
65252	15370	
103745	18961	
64074	5328	
690	42515	
50181	86530	
103445	110265	
5519	54807	
119109	57133	
18090	89492	
53574	88832	
89446	38826	
2066	89816	
71807	42604	
113104	31540	
72098	102635	
103974	45277	
7312	12079	
33701	85292	
16668	108757	
86051	109874	
74830	51840	
231	87815	
15338	112765	
24188	94002	
57802	107511	
58344	81074	
16808	73875	
119	32167	
64504	102697	
23024	80736	
91506	88672	
63721	11330	
36205	36901	
4662	56017	
88679	29064	
52093	90142	
77793	7411	
52453	333	
12391	33095	
20717	28162	
67246	98324	
75545	59304	
6613	95157	
41606	59037	
109326	40263	
74015	72702	
91478	6852	
6568	76042	
101216	20415	
33784	65013	
39760	63422	
33028	78284	
4962	57135	
52821	46719	
33963	68937	
54748	32400	
97720	37504	
30940	21335	
81363	69348	
51013	65903	
26788	116503	
6433	63105	
52083	104553	
75879	96362	
91979	87122	
5741	97676	
39930	21579	
113019	54062	
71542	77705	
891	58385	
3546	51479	
41424	95885	
23247	108085	
8434	43651	
37300	39862	
56784	75421	
76591	60091	
86749	56620	
420	95018	
53143	85715	
111601	94235	
57481	586	
47655	64442	
12735	56596	
81753	90550	
23383	14277	
13954	102262	
3090	13139	
29481	73134	
88076	64633	
42270	19636	
61279	22178	
84911	51656	
97190	54858	
96692	70276	
21277	38448	
61893	34081	
106404	52666	
74316	49123	
3874	69221	
82229	119779	
114182	79910	
97602	108599	
43241	104546	
61626	79487	
73999	101127	
115585	79183	
46029	73989	
109059	20980	
20356	26477	
102154	34213	
54539	13220	
60400	42184	
46315	36611	
58670	18077	
82883	73295	
11922	65931	
16652	85264	
56719	115333	
2935	38800	
107439	5145	
43441	82659	
83861	42762	
111851	66363	
14038	30955	
47266	73712	
60974	31426	
18912	21727	
74929	34435	
7092	20881	
14108	31239	
44390	37877	
62115	105741	
94805	70447	
106262	42017	
99952	100809	
50479	40346	
73677	92039	
70202	37692	
97385	10265	
71649	117630	
94653	44266	
36243	71463	
57913	406	
111569	97362	
60447	19704	
92821	84560	
59647	107872	
99999	64812	
103307	116708	
87517	16393	
99094	95822	
53046	61928	
70446	119667	
8499	32262	
26962	25315	
25866	69346	
76882	9340	
35785	65308	
112322	63385	
57756	60473	
69594	103720	
76666	72643	
104301	87321	
101362	76174	
88324	51379	
92238	43989	
26071	28929	
98273	71874	
74023	117673	
84274	98444	
60026	14236	
68741	119035	
47988	21545	
73410	20935	
49743	3629	
32965	91550	
91383	103973	
90177	76293	
99205	90212	
102993	8022	
52245	95391	
45469	99303	
37574	1318	
28197	54539	
114829	111981	
60909	61618	
63094	106185	
54533	54572	
54201	22134	
103860	65674	
41909	103060	
85121	59749	
26188	68339	
94557	73720	
105754	98243	
8424	21266	
20654	16766	
58405	61687	
56001	51830	
36200	26932	
15941	54423	
55004	81946	
100588	37183	
58777	95476	
93095	51346	
2315	37959	
50197	77635	
88241	6251	
57301	116290	
27266	31808	
112124	21634	
74090	92175	
16610	9382	
45233	4479	
100631	108167	
23997	53937	
47475	87652	
94254	113016	
110283	28647	
31207	114808	
97280	89488	
66605	5018	
34417	91073	
53159	43689	
115920	75108	
72517	60300	
20242	23484	
91581	101472	
73856	78919	
97521	12785	
54477	93037	
80022	94973	
71177	54540	
57574	44010	
105200	60858	
55386	964	
26786	42323	
74369	67630	
62636	14314	
25370	58280	
7736	93159	
117201	97610	
21650	31432	
537	41100	
46807	79304	
99170	73153	
108988	61724	
42296	50212	
79864	46042	
113336	15371	
36368	42421	
101871	57016	
56317	116003	
62224	115279	
85691	94111	
146	104353	
69232	96330	
98532	33126	
103031	11181	
118542	71882	
1353	36825	
110373	43422	
100744	38767	
22890	46511	
118055	90044	
32385	118452	
40056	94396	
51401	117921	
72723	27456	
48796	72984	
16288	15530	
103908	114879	
115522	53844	
63896	99820	
24864	71184	
55058	75581	
55505	81034	
116047	773	
115620	114762	
78850	92961	
34953	726	
85717	60840	
42078	109812	
108605	12928	
102490	36173	
55608	25230	
114192	84525	
67942	89477	
118113	114727	
10945	13408	
1473	55830	
64059	38186	
88548	80638	
119219	104378	
44100	9232	
57043	35645	
43916	17736	
86827	118	
83393	97759	
604	76229	
34608	39225	
87795	78207	
75279	59563	
51960	112705	
112809	85428	
64772	113549	
96667	9109	
53556	114585	
117861	93314	
34270	62118	
56048	38728	
60150	70722	
23600	60034	
88436	98630	
40707	114551	
73992	37196	
70642	1422	
86944	28914	
646	71580	
92694	38205	
81349	49822	
118265	65689	
73544	30594	
65918	59258	
18015	2916	
20719	7663	
112390	71017	
82461	83934	
105136	41483	
87528	31805	
100886	3671	
99909	67319	
72864	66600	
107770	98445	
104181	94804	
3974	89286	
76913	16505	
3103	48724	
60341	74975	
18835	54405	
51927	37386	
43920	65250	
113338	70623	
30719	2408	
56313	9328	
50378	67936	
59837	39718	
15679	70877	
34351	18634	
10642	52934	
76784	60330	
107661	95297	
86336	77271	
32148	51313	
61666	66043	
99803	110574	
26374	116332	
97246	10538	
45133	106701	
73249	17634	
84567	22801	
55426	60848	
102122	112925	
37559	75966	
105531	64012	
109994	45333	
31005	23884	
93102	42899	
8067	9957	
110940	72059	
81651	28506	
8463	12710	
25098	108776	
82104	41496	
20262	11243	
95390	71790	
31987	4448	
12021	61939	
33941	4549	
105178	25489	
47279	48477	
99561	28004	
71886	27280	
82684	104298	
82798	109376	
93271	56198	
36436	99125	
37957	111306	
81511	91906	
112009	57949	
81406	12914	
75257	111452	
13071	56905	
19101	47322	
85529	28460	
64985	17764	
76579	97656	
87514	89995	
53450	41420	
87318	85844	
54857	44432	
55245	32802	
33806	77435	
22862	35665	
32001	61608	
19496	43889	
112383	53533	
76073	56418	
65143	7797	
115392	55177	
106644	29807	
26924	84564	
107665	49101	
87536	15672	
61882	115072	
12012	115604	
82051	51113	
69545	10054	
53585	74113	
45881	52931	
84347	89614	
119152	28493	
100626	31721	
56900	62017	
4049	113243	
113469	56588	
2658	38753	
11992	104766	
84171	116879	
2942	12599	
91187	9489	
107228	5245	
91349	101388	
116062	64368	
17600	51811	
39245	59412	
38472	25685	
56771	40270	
32205	41667	
68743	20778	
48037	46415	
86217	34009	
106537	38881	
4155	26680	
48601	32835	
5193	2763	
33773	61356	
53367	13576	
102329	111898	
44374	115280	
94075	96216	
4259	66169	
64324	105247	
53756	76102	
62849	409	
41088	7992	
24358	20736	
14850	5437	
113142	67749	
76520	26439	
104049	13261	
84646	3256	
94106	64246	
79379	60217	
28771	111927	
63333	46314	
49655	53509	
12174	114611	
107684	7442	
55218	4409	
49380	45903	
16003	59437	
117638	24851	
103803	52990	
27646	17428	
106805	10351	
49797	10193	
43049	67139	
49006	68178	
86274	103188	
111879	54087	
11998	3074	
9960	53326	
34721	96521	
36507	65808	
15350	115692	
114855	9994	
85156	84110	
46907	26666	
31752	95583	
13300	95247	
53621	53363	
39115	78451	
13732	69102	
22494	96741	
89113	42716	
118745	42926	
40341	35933	
99969	27222	
107058	31933	
46237	28927	
21278	21986	
97089	99694	
25206	75999	
16376	118506	
77310	12197	
23117	98685	
59579	17368	
65590	85207	
46382	114176	
17822	35282	
88621	40214	
84750	57489	
15583	52030	
29815	11649	
104787	34133	
80798	34113	
83325	57439	
65124	78430	
33743	103011	
84977	1719	
95856	54419	
76925	116480	
46812	76451	
48890	56097	
116440	45626	
108514	67966	
92486	21848	
80722	6671	
11114	113085	
53620	665	
92499	58514	
27068	100840	
63592	71045	
23679	85826	
14623	99610	
32693	67315	
64685	16439	
19708	48492	
3733	36236	
107381	60984	
81314	40925	
2253	12759	
68400	36077	
115670	32633	
23396	1353	
24531	69976	
95163	84654	
1875	69042	
97664	31639	
68084	60002	
68439	101607	
37385	346	
114615	40176	
110166	58175	
70709	90590	
62072	84641	
7483	117700	
40481	42390	
32832	106625	
1778	80304	
11340	80321	
37476	102227	
101604	54249	
57648	38251	
81744	80738	
77765	97359	
57037	58197	
73018	29174	
90972	78705	
55018	38981	
29158	22924	
86568	79113	
96522	9697	
76513	14912	
35013	70712	
45581	105490	
62781	106147	
49233	77021	
52970	44196	
5237	12142	
72033	110060	
110717	75659	
111039	94782	
68134	21741	
117934	48050	
92478	62731	
74007	113046	
1120	45009	
71396	35055	
89355	11631	
78000	87133	
40031	71438	
19854	83740	
44275	24286	
27059	104615	
67157	16779	
105665	108599	
117407	105550	
56944	82729	
55858	84064	
118171	103805	
86418	90889	
69349	57018	
115806	57686	
111110	34991	
45226	65768	
2389	34107	
112681	79668	
101521	96670	
80858	59827	
83093	62693	
14792	26658	
55910	69759	
21022	74838	
91576	105587	
61843	67543	
885	99385	
41795	29188	
89629	21301	
82460	7523	
81862	50257	
15535	23497	
62213	29493	
57318	117026	
65509	934	
13397	15326	
87636	105080	
42281	74553	
86878	76465	
95677	23141	
66128	8764	
63179	85781	
59902	117127	
84863	106088	
97825	25913	
2279	50096	
64344	90131	
103111	95711	
99343	42018	
104330	94477	
12989	6110	
86738	23849	
82055	97827	
32816	65145	
29186	25033	
84207	46927	
23574	38114	
61835	108746	
1167	3775	
39494	112171	
49407	105404	
12129	48008	
44678	37621	
7339	73689	
34197	10007	
17705	112508	
109532	91991	
99334	68946	
24953	739	
119383	80567	
4443	11642	
113737	62828	
56184	663	
9642	82774	
82791	103176	
6928	42336	
104922	25182	
43114	57659	
113980	113405	
15969	59141	
89635	56531	
68906	44743	
55602	79846	
38123	104089	
56590	16389	
34823	98976	
42811	59616	
62472	117112	
96530	75252	
67368	68908	
85793	73118	
103804	53026	
38367	102673	
118334	77844	
70410	23523	
23989	73593	
54751	93441	
92803	62402	
65205	9987	
42507	33024	
106615	82523	
114172	116194	
62012	80678	
63551	35100	
86917	30437	
25593	118692	
57938	18885	
106237	2198	
96033	110426	
96465	38776	
2180	11947	
62939	10327	
66142	102886	
111593	60176	
15546	51124	
117163	114823	
75495	21931	
31521	20148	
13136	24737	
45182	103524	
26222	33552	
83361	78350	
84929	98695	
14177	116852	
60988	7001	
31370	111870	
4760	118216	
52485	116083	
70597	14287	
61845	45203	
106299	91468	
94910	119251	
1967	94472	
48949	11106	
113765	46529	
86916	87379	
32163	71304	
50089	47829	
111950	115045	
54765	45627	
7560	78511	
58287	94062	
119845	118258	
82530	118634	
26486	78677	
61533	14101	
117725	67630	
15095	30918	
112739	113749	
28063	70268	
47048	71032	
17049	29028	
48700	105015	
59718	33287	
39432	89248	
117787	65618	
73674	50242	
4212	57027	
85981	91632	
21569	78382	
119255	8852	
103262	90473	
99308	8044	
4353	23002	
82543	17446	
104525	118043	
93433	19348	
64963	40647	
48482	28300	
29784	104996	
12140	69727	
72161	91885	
6720	102068	
95402	41594	
60432	19008	
60967	55822	
42907	79076	
111938	79741	
85263	29666	
86611	109240	
16264	21501	
61934	110391	
100791	57581	
59541	72577	
84412	105422	
109723	79415	
13568	68624	
38091	95156	
102773	19671	
61575	12194	
107510	96087	
119679	19431	
68440	95373	
110404	115882	
55396	78256	
69971	87057	
80110	111750	
24834	90981	
19222	47444	
28678	47379	
48155	45934	
16927	40588	
83351	100716	
24672	49867	
